Transaction_ID,Date,Year,Month,Quarter,Region,Customer_ID,Customer_Segment,Department,Product,Units_Sold,Unit_Price,Gross_Revenue,Discount,Net_Revenue,COGS,Marketing_Expense,Operating_Expense,Total_Expense,Profit,Profit_Margin,Payment_Method,Payment_Status,Budget_Target,Variance_vs_Budget
TXN-01989,2025-02-15,2025,Feb,Q1,Fujairah,CUST-0428,Retail,Marketing,Maintenance Contract,19,"1,768.73","33,605.87","1,617.82","31,988.05","20,216.89","1,221.29","4,147.52","25,585.70","6,402.35",20.01%,Cheque,Paid,"34,374.12","-2,386.07"
TXN-01990,2025-08-22,2025,Aug,Q3,Ras Al Khaimah,CUST-0440,Corporate,Finance,Security Audit,2,"4,008.96","8,017.92",230.41,"7,787.51","3,943.34",599.99,"1,124.28","5,667.61","2,119.90",27.22%,Cheque,Paid,"8,792.26","-1,004.75"
TXN-01991,2024-05-08,2024,May,Q2,Sharjah,CUST-0330,Retail,Finance,Cloud Support,28,"1,557.04","43,597.12","1,376.64","42,220.48","25,807.23","2,026.47","7,567.35","35,401.05","6,819.43",16.15%,Cheque,Paid,"45,564.22","-3,343.74"
TXN-01992,2024-04-13,2024,Apr,Q2,Sharjah,CUST-0483,Retail,Finance,Cloud Support,20,"2,167.88","43,357.60","1,563.42","41,794.18","22,928.74","3,078.80","3,515.47","29,523.01","12,271.17",29.36%,Online,Paid,"43,506.40","-1,712.22"
TXN-01993,2024-11-20,2024,Nov,Q4,Fujairah,CUST-0192,Government,Marketing,Hardware Setup,9,"2,240.02","20,160.18","1,381.41","18,778.77","14,501.41","1,199.47","2,129.77","17,830.65",948.12,5.05%,Online,Paid,"17,061.81","1,716.96"
TXN-01994,2024-10-05,2024,Oct,Q4,Umm Al Quwain,CUST-0496,Retail,Finance,Training Program,8,"1,047.85","8,382.80",539.59,"7,843.21","4,459.18",321.34,410.16,"5,190.68","2,652.53",33.82%,Online,Paid,"8,726.15",-882.94
TXN-01995,2024-09-09,2024,Sep,Q3,Sharjah,CUST-0322,Corporate,Logistics,Security Audit,6,"5,002.98","30,017.88",205.34,"29,812.54","14,634.33",675.51,"4,542.36","19,852.20","9,960.34",33.41%,Credit Card,Pending,"34,373.40","-4,560.86"
TXN-01996,2025-04-20,2025,Apr,Q2,Sharjah,CUST-0206,Hospitality,Finance,Training Program,8,814.83,"6,518.64",575.77,"5,942.87","3,267.74",346.38,640.20,"4,254.32","1,688.55",28.41%,Bank Transfer,Paid,"5,765.62",177.25
TXN-01997,2024-06-05,2024,Jun,Q2,Sharjah,CUST-0022,Hospitality,IT,Security Audit,8,"4,654.21","37,233.68","2,102.38","35,131.30","18,245.56","2,756.11","2,325.10","23,326.77","11,804.53",33.60%,Credit Card,Paid,"34,596.95",534.35
TXN-01998,2025-10-19,2025,Oct,Q4,Ajman,CUST-0179,Hospitality,IT,Cloud Support,12,"1,990.00","23,880.00","1,441.48","22,438.52","12,447.08",482.96,"2,896.88","15,826.92","6,611.60",29.47%,Bank Transfer,Paid,"22,359.79",78.73
TXN-01999,2023-03-22,2023,Mar,Q1,Fujairah,CUST-0306,SME,HR,Consulting Service,8,"3,919.59","31,356.72","2,358.32","28,998.40","12,944.92","1,955.50","2,466.67","17,367.09","11,631.31",40.11%,Cash,Paid,"25,809.53","3,188.87"
TXN-02000,2024-10-04,2024,Oct,Q4,Umm Al Quwain,CUST-0473,Hospitality,Finance,Consulting Service,7,"4,135.41","28,947.87",361.49,"28,586.38","13,505.16","1,198.05","4,441.03","19,144.24","9,442.14",33.03%,Cheque,Paid,"27,182.94","1,403.44"
TXN-02001,2025-04-02,2025,Apr,Q2,Ras Al Khaimah,CUST-0209,Corporate,Finance,Data Analytics Package,6,"6,096.43","36,578.58","2,891.85","33,686.73","13,439.14","1,159.13","5,534.56","20,132.83","13,553.90",40.24%,Bank Transfer,Paid,"37,684.51","-3,997.78"
TXN-02002,2025-07-19,2025,Jul,Q3,Abu Dhabi,CUST-0314,Corporate,Sales,Training Program,5,930.23,"4,651.15",119.66,"4,531.49","2,487.90",353.56,362.35,"3,203.81","1,327.68",29.30%,Cash,Paid,"4,457.27",74.22
TXN-02003,2024-01-24,2024,Jan,Q1,Fujairah,CUST-0473,SME,Operations,Software Subscription,20,"1,208.69","24,173.80","3,730.23","20,443.57","11,062.76","1,188.08","3,614.94","15,865.78","4,577.79",22.39%,Cheque,Paid,"19,380.78","1,062.79"
TXN-02004,2025-04-27,2025,Apr,Q2,Fujairah,CUST-0027,Government,IT,Security Audit,2,"5,041.17","10,082.34",189.17,"9,893.17","5,404.90",314.22,"1,481.93","7,201.05","2,692.12",27.21%,Credit Card,Paid,"11,594.97","-1,701.80"
TXN-02005,2025-01-15,2025,Jan,Q1,Fujairah,CUST-0213,SME,IT,Hardware Setup,27,"2,511.35","67,806.45","11,035.62","56,770.83","41,639.97","1,221.22","4,123.48","46,984.67","9,786.16",17.24%,Cheque,Paid,"64,431.50","-7,660.67"
TXN-02006,2024-06-25,2024,Jun,Q2,Abu Dhabi,CUST-0490,SME,Logistics,Consulting Service,3,"4,110.90","12,332.70",852.42,"11,480.28","5,189.98",525.22,"1,444.51","7,159.71","4,320.57",37.63%,Credit Card,Paid,"10,407.31","1,072.97"
TXN-02007,2023-06-04,2023,Jun,Q2,Ras Al Khaimah,CUST-0291,SME,Logistics,Cloud Support,21,"1,949.53","40,940.13","1,979.07","38,961.06","21,782.66","1,661.95","6,624.37","30,068.98","8,892.08",22.82%,Cash,Pending,"41,130.19","-2,169.13"
TXN-02008,2024-09-18,2024,Sep,Q3,Sharjah,CUST-0352,Retail,Operations,Hardware Setup,25,"2,921.13","73,028.25","6,594.52","66,433.73","47,474.60","3,836.34","6,582.29","57,893.23","8,540.50",12.86%,Cash,Paid,"65,881.70",552.03
TXN-02009,2023-06-06,2023,Jun,Q2,Ajman,CUST-0097,Hospitality,Sales,Consulting Service,2,"3,986.21","7,972.42",438.50,"7,533.92","3,502.64",496.27,"1,058.64","5,057.55","2,476.37",32.87%,Cash,Paid,"6,822.71",711.21
TXN-02010,2023-10-23,2023,Oct,Q4,Ras Al Khaimah,CUST-0155,Corporate,HR,Software Subscription,7,"1,249.26","8,744.82","1,020.10","7,724.72","4,516.07",474.31,603.54,"5,593.92","2,130.80",27.58%,Cash,Paid,"8,738.59","-1,013.87"
TXN-02011,2025-10-14,2025,Oct,Q4,Sharjah,CUST-0500,Corporate,Sales,Consulting Service,5,"3,404.80","17,024.00",183.29,"16,840.71","6,862.78",412.09,"2,291.08","9,565.95","7,274.76",43.20%,Bank Transfer,Paid,"16,051.71",789.00
TXN-02012,2024-01-14,2024,Jan,Q1,Ajman,CUST-0465,Government,Sales,Security Audit,3,"4,354.06","13,062.18",833.36,"12,228.82","5,516.93",245.76,"1,377.20","7,139.89","5,088.93",41.61%,Online,Pending,"13,614.51","-1,385.69"
TXN-02013,2023-01-22,2023,Jan,Q1,Dubai,CUST-0248,Government,IT,Hardware Setup,22,"2,823.61","62,119.42","5,410.48","56,708.94","46,540.95","1,941.39","6,263.74","54,746.08","1,962.86",3.46%,Cheque,Paid,"52,360.18","4,348.76"
TXN-02014,2023-05-15,2023,May,Q2,Sharjah,CUST-0053,Hospitality,Finance,Hardware Setup,6,"3,128.80","18,772.80","1,873.48","16,899.32","11,512.99",891.20,"2,702.58","15,106.77","1,792.55",10.61%,Online,Paid,"16,872.71",26.61
TXN-02015,2024-03-31,2024,Mar,Q1,Ajman,CUST-0153,Corporate,HR,Software Subscription,8,"1,409.30","11,274.40","1,362.30","9,912.10","5,619.23",375.10,918.91,"6,913.24","2,998.86",30.25%,Online,Paid,"9,913.90",-1.80
TXN-02016,2023-06-20,2023,Jun,Q2,Umm Al Quwain,CUST-0292,Corporate,HR,Hardware Setup,2,"2,467.82","4,935.64",894.54,"4,041.10","3,184.02",228.54,212.79,"3,625.35",415.75,10.29%,Cheque,Paid,"4,507.40",-466.30
TXN-02017,2023-02-01,2023,Feb,Q1,Dubai,CUST-0378,Retail,HR,Data Analytics Package,5,"4,361.38","21,806.90","1,775.85","20,031.05","8,810.54","1,248.14","2,554.03","12,612.71","7,418.34",37.03%,Online,Paid,"21,729.75","-1,698.70"
TXN-02018,2023-07-24,2023,Jul,Q3,Abu Dhabi,CUST-0035,Hospitality,Marketing,Data Analytics Package,7,"6,086.94","42,608.58",605.90,"42,002.68","16,435.68","3,245.51","4,624.84","24,306.03","17,696.65",42.13%,Cheque,Overdue,"39,169.41","2,833.27"
TXN-02019,2023-10-11,2023,Oct,Q4,Ras Al Khaimah,CUST-0234,Retail,Logistics,Maintenance Contract,6,"1,470.92","8,825.52",3.04,"8,822.48","5,360.98",400.60,"1,284.08","7,045.66","1,776.82",20.14%,Cash,Paid,"9,766.66",-944.18
TXN-02020,2025-11-19,2025,Nov,Q4,Sharjah,CUST-0099,Hospitality,IT,Software Subscription,5,"1,399.12","6,995.60","1,168.62","5,826.98","3,198.44",386.69,570.16,"4,155.29","1,671.69",28.69%,Bank Transfer,Paid,"5,531.19",295.79
TXN-02021,2023-01-09,2023,Jan,Q1,Abu Dhabi,CUST-0396,Retail,Sales,Hardware Setup,12,"2,598.58","31,182.96","5,521.81","25,661.15","18,577.15",643.27,"2,322.20","21,542.62","4,118.53",16.05%,Bank Transfer,Paid,"29,651.02","-3,989.87"
TXN-02022,2023-11-30,2023,Nov,Q4,Ras Al Khaimah,CUST-0488,Hospitality,IT,Consulting Service,5,"2,935.92","14,679.60",948.66,"13,730.94","5,670.31","1,025.05","1,123.06","7,818.42","5,912.52",43.06%,Cheque,Paid,"12,440.70","1,290.24"
TXN-02023,2023-01-25,2023,Jan,Q1,Abu Dhabi,CUST-0017,Retail,Finance,Data Analytics Package,6,"5,716.05","34,296.30","2,957.45","31,338.85","12,419.70","1,553.37","3,575.22","17,548.29","13,790.56",44.00%,Online,Paid,"35,635.60","-4,296.75"
TXN-02024,2025-07-14,2025,Jul,Q3,Sharjah,CUST-0277,SME,Logistics,Software Subscription,29,"1,259.10","36,513.90",484.48,"36,029.42","19,867.46","2,737.21","3,590.63","26,195.30","9,834.12",27.29%,Online,Overdue,"35,272.37",757.05
TXN-02025,2024-10-18,2024,Oct,Q4,Fujairah,CUST-0224,Corporate,Sales,Data Analytics Package,4,"4,996.44","19,985.76","1,116.44","18,869.32","6,967.01","1,008.40","2,817.48","10,792.89","8,076.43",42.80%,Cheque,Paid,"18,890.33",-21.01
TXN-02026,2024-07-27,2024,Jul,Q3,Umm Al Quwain,CUST-0120,Corporate,IT,Data Analytics Package,5,"4,749.19","23,745.95","2,265.76","21,480.19","9,181.13","1,629.77","3,305.26","14,116.16","7,364.03",34.28%,Cheque,Paid,"21,834.91",-354.72
TXN-02027,2024-04-29,2024,Apr,Q2,Ajman,CUST-0459,Retail,Logistics,Software Subscription,8,"1,092.38","8,739.04",415.59,"8,323.45","5,108.80",540.23,"1,198.02","6,847.05","1,476.40",17.74%,Cash,Pending,"8,451.27",-127.82
TXN-02028,2023-08-27,2023,Aug,Q3,Abu Dhabi,CUST-0432,Corporate,HR,Software Subscription,10,"1,244.57","12,445.70","2,009.27","10,436.43","6,487.48",576.08,"1,472.77","8,536.33","1,900.10",18.21%,Bank Transfer,Paid,"12,262.45","-1,826.02"
TXN-02029,2024-12-06,2024,Dec,Q4,Sharjah,CUST-0419,Hospitality,IT,Hardware Setup,1,"3,022.70","3,022.70",510.91,"2,511.79","1,756.57",57.99,319.66,"2,134.22",377.57,15.03%,Cash,Pending,"2,849.91",-338.12
TXN-02030,2025-09-04,2025,Sep,Q3,Sharjah,CUST-0345,Retail,Finance,Hardware Setup,27,"2,254.06","60,859.62","1,308.51","59,551.11","44,521.45","4,739.90","6,636.69","55,898.04","3,653.07",6.13%,Cash,Paid,"57,883.80","1,667.31"
TXN-02031,2025-08-02,2025,Aug,Q3,Fujairah,CUST-0013,SME,HR,Training Program,17,941.50,"16,005.50",875.66,"15,129.84","7,342.63",922.73,"1,169.71","9,435.07","5,694.77",37.64%,Bank Transfer,Paid,"15,615.10",-485.26
TXN-02032,2025-11-05,2025,Nov,Q4,Abu Dhabi,CUST-0473,Government,Sales,Cloud Support,22,"1,749.76","38,494.72","4,955.84","33,538.88","21,095.86",693.73,"3,568.65","25,358.24","8,180.64",24.39%,Credit Card,Paid,"36,794.48","-3,255.60"
TXN-02033,2025-11-29,2025,Nov,Q4,Ras Al Khaimah,CUST-0192,Government,Sales,Training Program,30,885.52,"26,565.60","1,746.51","24,819.09","11,702.50","1,639.35","2,669.83","16,011.68","8,807.41",35.49%,Credit Card,Paid,"25,122.19",-303.10
TXN-02034,2025-04-12,2025,Apr,Q2,Dubai,CUST-0029,Government,Logistics,Training Program,13,818.22,"10,636.86",597.92,"10,038.94","4,890.06",649.78,"1,492.23","7,032.07","3,006.87",29.95%,Credit Card,Paid,"10,171.57",-132.63
TXN-02035,2025-01-02,2025,Jan,Q1,Abu Dhabi,CUST-0148,SME,Marketing,Consulting Service,3,"3,645.46","10,936.38",366.98,"10,569.40","4,458.90",714.26,"1,087.51","6,260.67","4,308.73",40.77%,Credit Card,Paid,"12,366.73","-1,797.33"
TXN-02036,2024-01-30,2024,Jan,Q1,Fujairah,CUST-0456,Corporate,Logistics,Data Analytics Package,1,"5,675.59","5,675.59",122.41,"5,553.18","2,260.98",187.63,479.74,"2,928.35","2,624.83",47.27%,Cheque,Paid,"4,924.38",628.80
TXN-02037,2024-06-13,2024,Jun,Q2,Ras Al Khaimah,CUST-0157,Corporate,Marketing,Data Analytics Package,1,"4,897.65","4,897.65",168.38,"4,729.27","1,751.92",191.35,567.04,"2,510.31","2,218.96",46.92%,Online,Pending,"4,717.62",11.65
TXN-02038,2024-12-04,2024,Dec,Q4,Sharjah,CUST-0148,Hospitality,Finance,Data Analytics Package,8,"5,530.80","44,246.40",214.86,"44,031.54","18,618.19","3,156.58","3,717.90","25,492.67","18,538.87",42.10%,Cash,Pending,"45,762.81","-1,731.27"
TXN-02039,2024-05-17,2024,May,Q2,Sharjah,CUST-0464,SME,HR,Consulting Service,2,"4,216.59","8,433.18",426.21,"8,006.97","3,793.86",410.09,410.56,"4,614.51","3,392.46",42.37%,Bank Transfer,Paid,"7,446.61",560.36
TXN-02040,2024-10-25,2024,Oct,Q4,Ajman,CUST-0282,Hospitality,IT,Data Analytics Package,8,"4,920.39","39,363.12","3,910.17","35,452.95","15,515.98","1,485.83","5,463.05","22,464.86","12,988.09",36.63%,Cheque,Pending,"36,300.32",-847.37
TXN-02041,2025-03-23,2025,Mar,Q1,Dubai,CUST-0462,Corporate,HR,Software Subscription,22,"1,070.60","23,553.20",969.53,"22,583.67","13,334.54",627.91,"1,488.37","15,450.82","7,132.85",31.58%,Cash,Pending,"25,887.98","-3,304.31"
TXN-02042,2025-04-01,2025,Apr,Q2,Abu Dhabi,CUST-0471,Hospitality,Finance,Hardware Setup,30,"2,349.20","70,476.00","8,342.48","62,133.52","47,314.89","1,733.72","9,658.30","58,706.91","3,426.61",5.51%,Credit Card,Pending,"65,225.17","-3,091.65"
TXN-02043,2023-06-06,2023,Jun,Q2,Ras Al Khaimah,CUST-0201,Retail,Operations,Cloud Support,26,"1,589.40","41,324.40","1,919.82","39,404.58","22,991.59","1,754.35","4,922.26","29,668.20","9,736.38",24.71%,Bank Transfer,Pending,"36,013.03","3,391.55"
TXN-02044,2025-05-24,2025,May,Q2,Abu Dhabi,CUST-0270,Government,Operations,Software Subscription,8,"1,077.46","8,619.68",283.55,"8,336.13","4,889.79",170.04,421.67,"5,481.50","2,854.63",34.24%,Cash,Paid,"8,146.52",189.61
TXN-02045,2023-06-12,2023,Jun,Q2,Sharjah,CUST-0485,Retail,Sales,Training Program,1,790.97,790.97,15.11,775.86,419.85,50.53,47.09,517.47,258.39,33.30%,Cheque,Paid,889.32,-113.46
TXN-02046,2024-07-18,2024,Jul,Q3,Fujairah,CUST-0379,Corporate,Logistics,Security Audit,3,"4,550.36","13,651.08",665.25,"12,985.83","5,915.76",951.64,"1,334.33","8,201.73","4,784.10",36.84%,Bank Transfer,Paid,"11,940.24","1,045.59"
TXN-02047,2024-12-29,2024,Dec,Q4,Ajman,CUST-0274,Retail,Operations,Training Program,13,983.14,"12,780.82",875.98,"11,904.84","5,884.53",360.10,673.86,"6,918.49","4,986.35",41.89%,Online,Paid,"13,575.28","-1,670.44"
TXN-02048,2024-01-22,2024,Jan,Q1,Fujairah,CUST-0330,Corporate,Finance,Data Analytics Package,1,"5,245.73","5,245.73",195.38,"5,050.35","2,202.90",143.96,408.71,"2,755.57","2,294.78",45.44%,Bank Transfer,Paid,"5,285.78",-235.43
TXN-02049,2023-06-30,2023,Jun,Q2,Ras Al Khaimah,CUST-0361,Corporate,HR,Cloud Support,11,"1,796.71","19,763.81","1,762.20","18,001.61","10,215.81",793.51,"1,076.71","12,086.03","5,915.58",32.86%,Cheque,Paid,"19,846.02","-1,844.41"
TXN-02050,2023-01-15,2023,Jan,Q1,Ras Al Khaimah,CUST-0067,Retail,Sales,Consulting Service,6,"2,932.00","17,592.00",150.39,"17,441.61","7,742.43",986.47,"2,792.63","11,521.53","5,920.08",33.94%,Online,Paid,"17,877.93",-436.32
TXN-02051,2023-09-25,2023,Sep,Q3,Ajman,CUST-0431,Corporate,Logistics,Software Subscription,4,"1,391.23","5,564.92",155.00,"5,409.92","3,278.21",222.73,438.07,"3,939.01","1,470.91",27.19%,Cash,Overdue,"5,904.98",-495.06
TXN-02052,2024-02-09,2024,Feb,Q1,Umm Al Quwain,CUST-0064,Corporate,Finance,Security Audit,6,"4,293.28","25,759.68","1,069.99","24,689.69","11,365.01","1,287.11","4,244.85","16,896.97","7,792.72",31.56%,Credit Card,Pending,"28,456.50","-3,766.81"
TXN-02053,2025-06-27,2025,Jun,Q2,Dubai,CUST-0406,Retail,Marketing,Consulting Service,5,"3,712.16","18,560.80","1,445.66","17,115.14","8,324.18",821.51,"2,703.57","11,849.26","5,265.88",30.77%,Cash,Paid,"17,420.60",-305.46
TXN-02054,2025-08-15,2025,Aug,Q3,Fujairah,CUST-0295,Government,IT,Data Analytics Package,7,"4,416.90","30,918.30",402.82,"30,515.48","12,453.47","1,557.14","3,689.44","17,700.05","12,815.43",42.00%,Cheque,Paid,"33,198.71","-2,683.23"
TXN-02055,2024-04-27,2024,Apr,Q2,Sharjah,CUST-0441,Retail,HR,Hardware Setup,23,"2,952.98","67,918.54","6,520.40","61,398.14","49,565.51","2,177.97","4,596.57","56,340.05","5,058.09",8.24%,Cheque,Paid,"59,661.49","1,736.65"
TXN-02056,2025-11-28,2025,Nov,Q4,Abu Dhabi,CUST-0458,Hospitality,Logistics,Security Audit,3,"4,458.05","13,374.15",811.69,"12,562.46","6,107.75",334.40,"2,104.47","8,546.62","4,015.84",31.97%,Bank Transfer,Pending,"13,891.63","-1,329.17"
TXN-02057,2023-11-17,2023,Nov,Q4,Ajman,CUST-0493,Corporate,IT,Software Subscription,25,"1,370.92","34,273.00","1,666.97","32,606.03","19,039.87",688.83,"2,888.50","22,617.20","9,988.83",30.63%,Bank Transfer,Paid,"31,559.49","1,046.54"
TXN-02058,2023-04-13,2023,Apr,Q2,Ajman,CUST-0356,SME,Marketing,Cloud Support,1,"1,909.01","1,909.01",119.97,"1,789.04","1,042.15",60.26,186.02,"1,288.43",500.61,27.98%,Cash,Paid,"1,728.92",60.12
TXN-02059,2024-06-19,2024,Jun,Q2,Umm Al Quwain,CUST-0323,Corporate,Sales,Training Program,30,749.90,"22,497.00","1,113.85","21,383.15","11,340.72",495.73,"3,183.13","15,019.58","6,363.57",29.76%,Cash,Paid,"23,422.03","-2,038.88"
TXN-02060,2023-10-31,2023,Oct,Q4,Ajman,CUST-0492,Retail,Finance,Security Audit,4,"3,626.67","14,506.68",721.74,"13,784.94","7,240.05",428.17,"1,015.90","8,684.12","5,100.82",37.00%,Online,Paid,"13,415.80",369.14
TXN-02061,2023-01-27,2023,Jan,Q1,Fujairah,CUST-0140,Government,Logistics,Software Subscription,21,"1,015.57","21,326.97","1,020.73","20,306.24","12,763.19","1,377.39","1,589.28","15,729.86","4,576.38",22.54%,Cash,Paid,"19,879.56",426.68
TXN-02062,2023-12-02,2023,Dec,Q4,Fujairah,CUST-0247,Government,Logistics,Training Program,19,931.93,"17,706.67",514.96,"17,191.71","9,465.23","1,129.49","2,562.54","13,157.26","4,034.45",23.47%,Bank Transfer,Paid,"18,308.09","-1,116.38"
TXN-02063,2024-12-23,2024,Dec,Q4,Sharjah,CUST-0006,Corporate,IT,Data Analytics Package,1,"5,679.29","5,679.29",94.37,"5,584.92","2,354.22",166.50,497.93,"3,018.65","2,566.27",45.95%,Credit Card,Paid,"6,135.47",-550.55
TXN-02064,2023-10-21,2023,Oct,Q4,Sharjah,CUST-0155,SME,Finance,Software Subscription,19,"1,002.21","19,041.99","3,329.49","15,712.50","8,303.27",597.65,"1,711.51","10,612.43","5,100.07",32.46%,Online,Pending,"14,145.43","1,567.07"
TXN-02065,2025-09-28,2025,Sep,Q3,Ajman,CUST-0307,SME,IT,Data Analytics Package,6,"4,736.20","28,417.20","1,871.72","26,545.48","9,667.86","1,997.94","1,934.76","13,600.56","12,944.92",48.77%,Bank Transfer,Paid,"25,339.66","1,205.82"
TXN-02066,2025-06-05,2025,Jun,Q2,Ras Al Khaimah,CUST-0010,Retail,Operations,Security Audit,6,"4,807.19","28,843.14",540.37,"28,302.77","14,352.06","1,622.27","2,540.20","18,514.53","9,788.24",34.58%,Credit Card,Paid,"26,869.50","1,433.27"
TXN-02067,2024-01-11,2024,Jan,Q1,Abu Dhabi,CUST-0127,Corporate,Finance,Maintenance Contract,6,"1,538.03","9,228.18",514.87,"8,713.31","5,349.24",413.01,716.72,"6,478.97","2,234.34",25.64%,Credit Card,Paid,"9,754.05","-1,040.74"
TXN-02068,2024-07-21,2024,Jul,Q3,Abu Dhabi,CUST-0151,Government,Operations,Maintenance Contract,8,"1,607.44","12,859.52","1,077.96","11,781.56","7,211.08",363.43,941.35,"8,515.86","3,265.70",27.72%,Bank Transfer,Pending,"11,464.26",317.30
TXN-02069,2025-02-05,2025,Feb,Q1,Abu Dhabi,CUST-0168,Corporate,Logistics,Data Analytics Package,8,"4,414.57","35,316.56",853.70,"34,462.86","13,362.88","1,359.62","2,048.51","16,771.01","17,691.85",51.34%,Bank Transfer,Paid,"30,825.63","3,637.23"
TXN-02070,2025-09-25,2025,Sep,Q3,Fujairah,CUST-0027,Retail,Marketing,Consulting Service,6,"4,196.09","25,176.54",653.11,"24,523.43","11,828.34",570.13,"3,099.97","15,498.44","9,024.99",36.80%,Credit Card,Paid,"28,690.14","-4,166.71"
TXN-02071,2024-09-04,2024,Sep,Q3,Ras Al Khaimah,CUST-0411,Corporate,Finance,Maintenance Contract,13,"1,413.33","18,373.29",144.59,"18,228.70","12,134.56",770.71,"1,793.59","14,698.86","3,529.84",19.36%,Online,Paid,"16,520.31","1,708.39"
TXN-02072,2023-06-04,2023,Jun,Q2,Sharjah,CUST-0313,Retail,Logistics,Consulting Service,4,"4,021.21","16,084.84",942.91,"15,141.93","7,339.80","1,123.61","1,444.67","9,908.08","5,233.85",34.57%,Bank Transfer,Paid,"16,699.68","-1,557.75"
TXN-02073,2025-08-21,2025,Aug,Q3,Abu Dhabi,CUST-0089,Hospitality,IT,Consulting Service,6,"3,838.81","23,032.86","1,581.57","21,451.29","9,294.10","1,067.64","1,410.76","11,772.50","9,678.79",45.12%,Credit Card,Paid,"24,873.76","-3,422.47"
TXN-02074,2024-07-22,2024,Jul,Q3,Ras Al Khaimah,CUST-0337,Retail,IT,Hardware Setup,8,"2,150.15","17,201.20","2,696.58","14,504.62","10,052.41",647.36,"2,319.27","13,019.04","1,485.58",10.24%,Cheque,Paid,"13,087.95","1,416.67"
TXN-02075,2024-05-01,2024,May,Q2,Ras Al Khaimah,CUST-0288,Government,HR,Maintenance Contract,5,"1,235.55","6,177.75",481.31,"5,696.44","3,671.73",435.05,516.36,"4,623.14","1,073.30",18.84%,Cash,Paid,"5,507.03",189.41
TXN-02076,2025-05-10,2025,May,Q2,Fujairah,CUST-0392,Hospitality,Sales,Security Audit,8,"4,917.80","39,342.40",842.91,"38,499.49","19,965.21","2,370.18","4,039.35","26,374.74","12,124.75",31.49%,Bank Transfer,Paid,"44,423.45","-5,923.96"
TXN-02077,2023-04-01,2023,Apr,Q2,Ras Al Khaimah,CUST-0257,Hospitality,Sales,Consulting Service,5,"3,941.41","19,707.05",658.37,"19,048.68","7,879.38",438.18,"1,488.68","9,806.24","9,242.44",48.52%,Online,Pending,"17,613.17","1,435.51"
TXN-02078,2024-02-29,2024,Feb,Q1,Ras Al Khaimah,CUST-0243,Hospitality,IT,Software Subscription,9,"1,367.64","12,308.76","1,984.78","10,323.98","6,175.26",445.50,842.43,"7,463.19","2,860.79",27.71%,Cash,Paid,"10,704.94",-380.96
TXN-02079,2023-07-01,2023,Jul,Q3,Umm Al Quwain,CUST-0286,Hospitality,Logistics,Maintenance Contract,30,"1,482.28","44,468.40","2,649.80","41,818.60","29,862.30","2,411.37","5,683.52","37,957.19","3,861.41",9.23%,Credit Card,Overdue,"41,590.39",228.21
TXN-02080,2025-02-17,2025,Feb,Q1,Ras Al Khaimah,CUST-0058,Retail,Finance,Security Audit,3,"4,324.33","12,972.99",10.93,"12,962.06","7,063.35",814.95,911.97,"8,790.27","4,171.79",32.18%,Credit Card,Paid,"11,413.53","1,548.53"
TXN-02081,2024-01-31,2024,Jan,Q1,Abu Dhabi,CUST-0026,Government,HR,Security Audit,4,"4,034.86","16,139.44",319.40,"15,820.04","7,856.41",528.34,"2,280.87","10,665.62","5,154.42",32.58%,Cheque,Overdue,"17,628.60","-1,808.56"
TXN-02082,2025-12-01,2025,Dec,Q4,Ajman,CUST-0135,Hospitality,Sales,Maintenance Contract,4,"1,614.93","6,459.72",223.95,"6,235.77","3,878.20",329.98,645.50,"4,853.68","1,382.09",22.16%,Cheque,Paid,"7,155.61",-919.84
TXN-02083,2025-02-15,2025,Feb,Q1,Dubai,CUST-0180,Hospitality,Logistics,Hardware Setup,15,"2,519.48","37,792.20","6,563.73","31,228.47","22,660.75","1,545.35","1,971.36","26,177.46","5,051.01",16.17%,Cash,Paid,"31,462.56",-234.09
TXN-02084,2025-04-03,2025,Apr,Q2,Dubai,CUST-0369,Corporate,Marketing,Data Analytics Package,5,"4,597.89","22,989.45","1,725.34","21,264.11","8,512.08","1,594.09","2,876.11","12,982.28","8,281.83",38.95%,Cash,Overdue,"20,048.92","1,215.19"
TXN-02085,2025-12-19,2025,Dec,Q4,Abu Dhabi,CUST-0051,Government,Finance,Maintenance Contract,14,"1,428.77","20,002.78","1,582.23","18,420.55","11,351.29",887.57,"2,062.85","14,301.71","4,118.84",22.36%,Online,Paid,"20,601.19","-2,180.64"
